Frame: 	Blockiness: 	SA: 	Letterbox: 	Pillarbox: 	Blockloss: 	Blur: 	TA: 	Blackout: 	Freezing: 	Exposure(bri): 	Contrast: 	Interlace: 	Noise: 	Slice: 	Flickering:
02457 	0.88404 	62.29111 	0.00000 	0.00000 	0.00000 	4.768 	3.28505 	0 	0 	125    	48.77242 	0.00125 	0.3139   	16.233  	-1.00000
02458 	0.89471 	62.32471 	0.00000 	0.00000 	0.00000 	4.785 	3.34208 	0 	0 	125    	48.76108 	0.00153 	0.3109   	15.956  	-1.00000
02459 	0.89457 	62.40085 	0.00000 	0.00000 	0.00000 	4.757 	3.86689 	0 	0 	125    	48.80212 	0.00132 	0.3161   	16.166  	-1.00000
02460 	0.89910 	62.74441 	0.00000 	0.00000 	0.00000 	4.773 	5.16950 	0 	0 	125    	48.78149 	0.00132 	0.3196   	15.842  	-1.00000
02461 	0.90548 	62.74989 	0.00000 	0.00000 	0.00000 	4.792 	5.73836 	0 	0 	125    	48.73812 	0.00125 	0.3185   	16.008  	-1.00000
02462 	0.90628 	62.66903 	0.00000 	0.00000 	0.00000 	4.793 	5.36998 	0 	0 	125    	48.74674 	0.00139 	0.3210   	17.726  	-1.00000
02463 	0.91503 	62.51045 	0.00000 	0.00000 	0.00000 	4.832 	5.01043 	0 	0 	125    	48.73430 	0.00132 	0.3175   	17.761  	-1.00000
02464 	0.91824 	62.42558 	0.00000 	0.00000 	0.00000 	4.919 	5.02433 	0 	0 	125    	48.76224 	0.00125 	0.3172   	16.201  	0.66204
02465 	0.91356 	62.57211 	0.00000 	0.00000 	0.00000 	4.850 	5.63400 	0 	0 	125    	48.77668 	0.00125 	0.3206   	16.053  	-1.00000
02466 	0.92618 	62.50641 	0.00000 	0.00000 	0.00000 	4.816 	5.87113 	0 	0 	125    	48.73144 	0.00118 	0.3131   	15.619  	-1.00000
02467 	0.91487 	62.74984 	0.00000 	0.00000 	0.00000 	4.789 	5.17804 	0 	0 	125    	48.70253 	0.00132 	0.3162   	15.997  	-1.00000
02468 	0.92639 	62.62845 	0.00000 	0.00000 	0.00000 	4.799 	4.77047 	0 	0 	125    	48.59455 	0.00118 	0.3130   	16.274  	-1.00000
02469 	0.90848 	62.77191 	0.00000 	0.00000 	0.00000 	4.765 	5.54992 	0 	0 	125    	48.53640 	0.00104 	0.3169   	16.330  	-1.00000
02470 	0.91841 	62.64342 	0.00000 	0.00000 	0.00000 	4.796 	5.99191 	0 	0 	125    	48.51723 	0.00090 	0.3121   	17.057  	-1.00000
02471 	0.89276 	62.79035 	0.00000 	0.00000 	0.00000 	4.781 	6.61620 	0 	0 	125    	48.61302 	0.00097 	0.3160   	17.317  	-1.00000
02472 	0.89432 	62.94973 	0.00000 	0.00000 	0.00000 	4.828 	6.54091 	0 	0 	125    	48.75117 	0.00097 	0.3160   	18.389  	0.62992
02473 	0.90297 	63.15371 	0.00000 	0.00000 	0.00000 	4.808 	5.83414 	0 	0 	125    	48.83096 	0.00097 	0.3126   	18.152  	-1.00000
02474 	0.90738 	63.34048 	0.00000 	0.00000 	0.00000 	4.806 	4.79429 	0 	0 	125    	48.85728 	0.00097 	0.3160   	17.840  	-1.00000
02475 	0.90996 	63.43046 	0.00000 	0.00000 	0.00000 	4.824 	3.66579 	0 	0 	125    	48.80953 	0.00104 	0.3199   	17.866  	-1.00000
02476 	0.91853 	63.56597 	0.00000 	0.00000 	0.00000 	4.783 	3.08292 	0 	0 	125    	48.74587 	0.00111 	0.3199   	16.534  	-1.00000
02477 	0.93153 	63.63589 	0.00000 	0.00000 	0.00000 	4.782 	2.39029 	0 	0 	125    	48.75768 	0.00111 	0.3176   	17.290  	-1.00000
02478 	0.92089 	63.78188 	0.00000 	0.00000 	0.00000 	4.716 	1.93897 	0 	0 	125    	48.82281 	0.00111 	0.3187   	17.350  	-1.00000
02479 	0.92812 	63.76968 	0.00000 	0.00000 	0.00000 	4.806 	1.36455 	0 	0 	125    	48.80829 	0.00104 	0.3187   	16.102  	-1.00000
02480 	0.92468 	63.78831 	0.00000 	0.00000 	0.00000 	4.800 	1.41041 	0 	0 	125    	48.77001 	0.00111 	0.3211   	16.305  	0.67390
02481 	0.91331 	63.87179 	0.00000 	0.00000 	0.10000 	4.724 	1.29792 	0 	0 	125    	48.74465 	0.00111 	0.3228   	16.268  	-1.00000
02482 	0.92776 	63.70906 	0.00000 	0.00000 	0.00000 	4.834 	1.50115 	0 	0 	125    	48.72005 	0.00104 	0.3182   	16.799  	-1.00000
02483 	0.92683 	63.92695 	0.00000 	0.00000 	0.00000 	4.713 	1.38771 	0 	0 	125    	48.74276 	0.00104 	0.3151   	16.934  	-1.00000
02484 	0.92527 	63.88519 	0.00000 	0.00000 	0.00000 	4.714 	1.39952 	0 	0 	125    	48.75087 	0.00104 	0.3197   	17.155  	-1.00000
02485 	0.92785 	63.79253 	0.00000 	0.00000 	0.00000 	4.722 	2.06609 	0 	0 	125    	48.73162 	0.00104 	0.3184   	16.373  	-1.00000
02486 	0.93952 	63.51517 	0.00000 	0.00000 	0.00000 	4.811 	3.38018 	0 	0 	125    	48.66821 	0.00104 	0.3185   	15.090  	-1.00000
02487 	0.93647 	63.50651 	0.00000 	0.00000 	0.00000 	4.758 	4.28933 	0 	0 	125    	48.62547 	0.00097 	0.3191   	14.785  	-1.00000
02488 	0.93449 	63.43331 	0.00000 	0.00000 	0.00000 	4.748 	4.56118 	0 	0 	125    	48.58842 	0.00097 	0.3166   	14.930  	0.66811
02489 	0.95314 	63.35149 	0.00000 	0.00000 	0.00000 	4.797 	3.58813 	0 	0 	125    	48.56339 	0.00097 	0.3156   	15.049  	-1.00000
02490 	0.94491 	63.31690 	0.00000 	0.00000 	0.00000 	4.821 	3.87989 	0 	0 	125    	48.57266 	0.00097 	0.3162   	15.291  	-1.00000
02491 	0.95144 	63.31279 	0.00000 	0.00000 	0.00000 	4.792 	4.24435 	0 	0 	125    	48.58529 	0.00097 	0.3168   	15.086  	-1.00000
02492 	0.94534 	63.52223 	0.00000 	0.00000 	0.00000 	4.772 	3.95090 	0 	0 	125    	48.62009 	0.00104 	0.3213   	13.759  	-1.00000
02493 	0.95584 	63.54937 	0.00000 	0.00000 	0.00000 	4.745 	3.32180 	0 	0 	125    	48.61924 	0.00104 	0.3209   	14.259  	-1.00000
02494 	0.95045 	63.67319 	0.00000 	0.00000 	0.00000 	4.729 	1.93270 	0 	0 	125    	48.63062 	0.00097 	0.3219   	14.302  	-1.00000
02495 	0.96012 	63.73517 	0.00000 	0.00000 	0.00000 	4.721 	1.66597 	0 	0 	125    	48.61457 	0.00097 	0.3181   	14.425  	-1.00000
02496 	0.94844 	63.89754 	0.00000 	0.00000 	0.00000 	4.732 	2.12794 	0 	0 	125    	48.62414 	0.00104 	0.3190   	14.201  	0.68345
02497 	0.95466 	63.81818 	0.00000 	0.00000 	0.00000 	4.720 	2.34900 	0 	0 	125    	48.62227 	0.00097 	0.3198   	14.134  	-1.00000
02498 	0.94235 	63.89044 	0.00000 	0.00000 	0.00000 	4.711 	2.02549 	0 	0 	125    	48.63342 	0.00097 	0.3240   	14.223  	-1.00000
02499 	0.95468 	63.70278 	0.00000 	0.00000 	0.00000 	4.719 	1.56361 	0 	0 	125    	48.63038 	0.00090 	0.3222   	14.758  	-1.00000
02500 	0.94718 	63.77660 	0.00000 	0.00000 	0.00000 	4.715 	1.40114 	0 	0 	125    	48.63886 	0.00090 	0.3238   	15.316  	-1.00000
02501 	0.95834 	63.72420 	0.00000 	0.00000 	0.00000 	4.703 	1.96739 	0 	0 	125    	48.63160 	0.00104 	0.3228   	14.647  	-1.00000
02502 	0.94709 	63.80123 	0.00000 	0.00000 	0.00000 	4.703 	1.65426 	0 	0 	125    	48.63050 	0.00104 	0.3253   	14.768  	-1.00000
02503 	0.94981 	63.79264 	0.00000 	0.00000 	0.00000 	4.701 	0.69168 	0 	0 	125    	48.62689 	0.00090 	0.3240   	14.761  	-1.00000
02504 	0.94700 	63.81742 	0.00000 	0.00000 	0.00000 	4.697 	0.70810 	0 	0 	125    	48.62755 	0.00090 	0.3252   	14.478  	0.68547
02505 	0.94407 	63.83171 	0.00000 	0.00000 	0.00000 	4.699 	0.85320 	0 	0 	125    	48.62713 	0.00090 	0.3242   	14.500  	-1.00000
02506 	0.95395 	63.81691 	0.00000 	0.00000 	0.00000 	4.714 	0.75572 	0 	0 	125    	48.62333 	0.00083 	0.3231   	15.130  	-1.00000
02507 	0.94869 	63.85845 	0.00000 	0.00000 	0.00000 	4.705 	0.52209 	0 	0 	125    	48.62789 	0.00083 	0.3200   	15.164  	-1.00000
02508 	0.95321 	63.86265 	0.00000 	0.00000 	0.00000 	4.693 	0.73502 	0 	0 	125    	48.63163 	0.00090 	0.3221   	15.178  	-1.00000
02509 	0.96386 	63.77164 	0.00000 	0.00000 	0.00000 	4.711 	0.86523 	0 	0 	125    	48.62450 	0.00090 	0.3209   	15.104  	-1.00000
02510 	0.95533 	63.78706 	0.00000 	0.00000 	0.00000 	4.685 	0.99828 	0 	0 	125    	48.63357 	0.00083 	0.3218   	15.329  	-1.00000
02511 	0.96262 	63.42864 	0.00000 	0.00000 	0.00000 	4.796 	2.34968 	0 	0 	125    	48.63022 	0.00097 	0.3157   	15.070  	-1.00000
02512 	0.95918 	63.51839 	0.00000 	0.00000 	0.00000 	4.809 	3.37336 	0 	0 	125    	48.67833 	0.00090 	0.3172   	15.452  	0.66435
02513 	0.95596 	63.14065 	0.00000 	0.00000 	0.00000 	4.857 	4.50112 	0 	0 	125    	48.70791 	0.00097 	0.3160   	14.874  	-1.00000
02514 	0.93968 	62.98415 	0.00000 	0.00000 	0.00000 	4.865 	6.24934 	0 	0 	125    	48.82797 	0.00097 	0.3181   	14.940  	-1.00000
02515 	0.94518 	62.71081 	0.00000 	0.00000 	0.00000 	4.956 	6.47142 	0 	0 	125    	48.96067 	0.00097 	0.3154   	14.236  	-1.00000
02516 	0.93305 	62.58744 	0.00000 	0.00000 	0.00000 	4.831 	6.61748 	0 	0 	125    	49.10557 	0.00090 	0.3194   	14.697  	-1.00000
02517 	0.93867 	62.42368 	0.00000 	0.00000 	0.00000 	4.806 	5.94360 	0 	0 	125    	49.17210 	0.00090 	0.3179   	14.667  	-1.00000
02518 	0.94494 	62.37223 	0.00000 	0.00000 	0.00000 	4.831 	5.32660 	0 	0 	125    	49.18513 	0.00083 	0.3181   	13.697  	-1.00000
02519 	0.93893 	62.29256 	0.00000 	0.00000 	0.00000 	4.814 	4.92737 	0 	0 	125    	49.13010 	0.00090 	0.3183   	13.403  	-1.00000
02520 	0.93147 	62.20759 	0.00000 	0.00000 	0.00000 	4.826 	4.62103 	0 	0 	125    	49.04941 	0.00090 	0.3217   	13.458  	0.67882
02521 	0.92759 	62.24439 	0.00000 	0.00000 	0.00000 	4.833 	3.90348 	0 	0 	125    	48.95718 	0.00090 	0.3195   	14.136  	-1.00000
02522 	0.94050 	62.21142 	0.00000 	0.00000 	0.00000 	4.828 	3.17112 	0 	0 	125    	48.83276 	0.00090 	0.3168   	13.936  	-1.00000
02523 	0.93299 	62.30091 	0.00000 	0.00000 	0.00000 	4.821 	2.90583 	0 	0 	125    	48.81859 	0.00083 	0.3195   	14.338  	-1.00000
02524 	0.94312 	62.27761 	0.00000 	0.00000 	0.00000 	4.821 	3.64523 	0 	0 	125    	48.87770 	0.00090 	0.3213   	14.458  	-1.00000
02525 	0.93809 	62.27147 	0.00000 	0.00000 	0.00000 	4.833 	4.70965 	0 	0 	125    	48.91946 	0.00090 	0.3237   	14.131  	-1.00000
02526 	0.94269 	62.24930 	0.00000 	0.00000 	0.00000 	4.840 	5.29238 	0 	0 	125    	48.94778 	0.00083 	0.3227   	14.195  	-1.00000
02527 	0.96810 	62.18290 	0.00000 	0.00000 	0.00000 	4.850 	5.34285 	0 	0 	125    	48.96437 	0.00090 	0.3243   	14.134  	-1.00000
02528 	0.96938 	62.17720 	0.00000 	0.00000 	0.00000 	4.838 	5.26610 	0 	0 	125    	48.99235 	0.00083 	0.3238   	14.558  	0.66319
02529 	0.93330 	62.29323 	0.00000 	0.00000 	0.00000 	4.817 	5.33621 	0 	0 	125    	49.01969 	0.00090 	0.3253   	14.543  	-1.00000
02530 	0.93584 	62.29637 	0.00000 	0.00000 	0.00000 	4.853 	5.10152 	0 	0 	125    	49.01879 	0.00097 	0.3255   	14.907  	-1.00000
02531 	0.92677 	62.07551 	0.00000 	0.00000 	0.00000 	4.861 	6.04749 	0 	0 	125    	49.02425 	0.00083 	0.3257   	14.193  	-1.00000
02532 	0.92548 	61.96477 	0.00000 	0.00000 	0.00000 	4.868 	6.93907 	0 	0 	125    	49.00254 	0.00083 	0.3239   	13.957  	-1.00000
02533 	0.92851 	62.31406 	0.00000 	0.00000 	0.20000 	4.845 	9.39341 	0 	0 	125    	48.98832 	0.00083 	0.3232   	14.436  	-1.00000
02534 	0.92566 	62.40585 	0.00000 	0.00000 	0.00000 	4.877 	9.92687 	0 	0 	125    	49.02430 	0.00090 	0.3190   	15.717  	-1.00000
02535 	0.92365 	62.69647 	0.00000 	0.00000 	0.00000 	4.945 	9.53167 	0 	0 	125    	49.04355 	0.00083 	0.3166   	17.305  	-1.00000
02536 	0.92808 	62.95925 	0.00000 	0.00000 	0.00000 	4.956 	8.74177 	0 	0 	125    	49.05036 	0.00083 	0.3180   	16.937  	0.69329
02537 	0.95623 	63.20033 	0.00000 	0.00000 	0.00000 	4.966 	6.74462 	0 	0 	125    	49.01825 	0.00083 	0.3180   	17.664  	-1.00000
02538 	0.92397 	63.19727 	0.00000 	0.00000 	0.00000 	4.925 	6.79199 	0 	0 	125    	49.03008 	0.00090 	0.3171   	18.885  	-1.00000
02539 	0.94209 	62.90829 	0.00000 	0.00000 	0.00000 	4.885 	8.81549 	0 	0 	125    	49.00362 	0.00076 	0.3184   	18.642  	-1.00000
02540 	0.93488 	62.73985 	0.00000 	0.00000 	0.00000 	4.883 	9.60512 	0 	0 	125    	49.01737 	0.00083 	0.3228   	18.562  	-1.00000
02541 	0.94594 	62.56588 	0.00000 	0.00000 	0.00000 	4.889 	9.49542 	0 	0 	125    	49.01820 	0.00069 	0.3233   	18.621  	-1.00000
02542 	0.94111 	62.47541 	0.00000 	0.00000 	0.00000 	4.856 	9.14968 	0 	0 	125    	49.02839 	0.00069 	0.3242   	19.355  	-1.00000
02543 	0.94225 	62.31999 	0.00000 	0.00000 	0.00000 	4.842 	7.95691 	0 	0 	125    	49.08326 	0.00104 	0.3231   	20.337  	-1.00000
02544 	0.90736 	62.41780 	0.00000 	0.00000 	0.10000 	4.858 	6.67594 	0 	0 	125    	49.15801 	0.00069 	0.3232   	21.555  	0.64091
02545 	0.92962 	60.94703 	0.00000 	0.00000 	0.00000 	4.854 	6.12096 	0 	0 	125    	49.10564 	0.00083 	0.3084   	25.239  	-1.00000
02546 	0.82498 	93.64733 	0.00000 	0.00000 	1.70000 	3.585 	78.80863 	0 	0 	125    	75.54511 	0.00313 	0.2626   	35.200  	-1.00000
02547 	0.85212 	93.72678 	0.00000 	0.00000 	2.00000 	3.581 	1.89915 	0 	0 	125    	75.54313 	0.00264 	0.2752   	29.144  	-1.00000
02548 	0.86893 	94.25319 	0.00000 	0.00000 	1.90000 	3.559 	2.25805 	0 	0 	125    	75.58040 	0.00299 	0.2817   	32.611  	-1.00000
02549 	0.90373 	95.28686 	0.00000 	0.00000 	2.00000 	3.504 	2.58051 	0 	0 	125    	75.64323 	0.00264 	0.2894   	29.869  	-1.00000
02550 	0.91513 	96.62274 	0.00000 	0.00000 	1.80000 	3.497 	3.14068 	0 	0 	125    	75.72867 	0.00299 	0.2917   	20.010  	-1.00000
02551 	0.92745 	97.03051 	0.00000 	0.00000 	1.70000 	3.551 	3.71022 	0 	0 	125    	75.73837 	0.00326 	0.2835   	32.187  	-1.00000
02552 	0.92324 	97.77767 	0.00000 	0.00000 	1.10000 	3.552 	4.29222 	0 	0 	125    	75.77427 	0.00576 	0.2856   	23.328  	0.76302
02553 	0.90812 	98.98380 	0.00000 	0.00000 	2.10000 	3.547 	4.14758 	0 	0 	125    	75.82279 	0.00694 	0.2839   	27.373  	-1.00000
02554 	0.91662 	98.58613 	0.00000 	0.00000 	2.70000 	3.598 	3.45273 	0 	0 	125    	75.80601 	0.00444 	0.2831   	25.877  	-1.00000
02555 	0.90832 	98.72110 	0.00000 	0.00000 	2.80000 	3.615 	2.75184 	0 	0 	125    	75.81853 	0.00417 	0.2904   	24.958  	-1.00000
02556 	0.89283 	99.47535 	0.00000 	0.00000 	3.00000 	3.590 	3.04260 	0 	0 	125    	75.86449 	0.00479 	0.2863   	25.757  	-1.00000
02557 	0.89321 	98.88127 	0.00000 	0.00000 	3.00000 	3.604 	3.97517 	0 	0 	125    	75.82206 	0.00514 	0.2872   	31.676  	-1.00000
02558 	0.89231 	98.98883 	0.00000 	0.00000 	2.10000 	3.623 	4.87888 	0 	0 	125    	75.81890 	0.00576 	0.2911   	31.304  	-1.00000
02559 	0.87154 	99.49111 	0.00000 	0.00000 	2.70000 	3.608 	5.46067 	0 	0 	125    	75.81907 	0.00569 	0.2870   	27.702  	-1.00000
02560 	0.80467 	100.20937 	0.00000 	0.00000 	2.80000 	3.517 	6.38527 	0 	0 	125    	75.85914 	0.00528 	0.2582   	38.973  	0.80324
02561 	0.81621 	99.57665 	0.00000 	0.00000 	4.00000 	3.547 	5.81526 	0 	0 	125    	75.83436 	0.00313 	0.2616   	29.367  	-1.00000
02562 	0.82498 	99.74732 	0.00000 	0.00000 	3.80000 	3.545 	5.51949 	0 	0 	125    	75.83570 	0.00451 	0.2807   	27.769  	-1.00000
02563 	0.82510 	100.54776 	0.00000 	0.00000 	3.70000 	3.532 	4.98612 	0 	0 	125    	75.85714 	0.00576 	0.2809   	36.196  	-1.00000
02564 	0.84186 	99.75077 	0.00000 	0.00000 	3.50000 	3.593 	4.79802 	0 	0 	125    	75.82507 	0.00389 	0.2822   	28.675  	-1.00000
02565 	0.85157 	99.62779 	0.00000 	0.00000 	3.40000 	3.594 	5.03687 	0 	0 	125    	75.82420 	0.00361 	0.2909   	23.498  	-1.00000
02566 	0.84778 	100.45702 	0.00000 	0.00000 	3.30000 	3.534 	5.25864 	0 	0 	125    	75.82040 	0.00417 	0.2897   	23.540  	-1.00000
02567 	0.85905 	99.90621 	0.00000 	0.00000 	3.90000 	3.547 	5.61006 	0 	0 	125    	75.75676 	0.00493 	0.2849   	24.529  	-1.00000
02568 	0.85121 	100.34529 	0.00000 	0.00000 	2.90000 	3.566 	6.16068 	0 	0 	125    	75.75451 	0.00562 	0.2939   	24.098  	0.75666
02569 	0.86514 	99.66068 	0.00000 	0.00000 	3.50000 	3.575 	5.98982 	0 	0 	125    	75.71447 	0.00410 	0.2938   	22.698  	-1.00000
02570 	0.87386 	99.77168 	0.00000 	0.00000 	4.20000 	3.553 	5.29481 	0 	0 	125    	75.72634 	0.00472 	0.2889   	28.507  	-1.00000
02571 	0.87596 	100.56788 	0.00000 	0.00000 	4.40000 	3.543 	4.11455 	0 	0 	125    	75.76153 	0.00618 	0.2939   	26.355  	-1.00000
02572 	0.89378 	99.83486 	0.00000 	0.00000 	5.40000 	3.577 	3.89416 	0 	0 	125    	75.73286 	0.00465 	0.2953   	26.380  	-1.00000
02573 	0.90725 	99.55045 	0.00000 	0.00000 	6.40000 	3.608 	5.39986 	0 	0 	125    	75.76450 	0.00556 	0.3018   	27.646  	-1.00000
02574 	0.91589 	100.11692 	0.00000 	0.00000 	5.20000 	3.564 	7.07344 	0 	0 	125    	75.81789 	0.00653 	0.2990   	24.190  	-1.00000
02575 	0.93657 	99.10966 	0.00000 	0.00000 	5.60000 	3.581 	7.83383 	0 	0 	125    	75.79621 	0.00444 	0.2914   	25.241  	-1.00000
02576 	0.95106 	99.15106 	0.00000 	0.00000 	6.20000 	3.595 	7.95187 	0 	0 	125    	75.82904 	0.00535 	0.2944   	26.065  	0.68981
02577 	0.95373 	100.00869 	0.00000 	0.00000 	5.60000 	3.600 	5.94368 	0 	0 	125    	75.89007 	0.00618 	0.2985   	20.600  	-1.00000
02578 	0.96791 	99.30493 	0.00000 	0.00000 	4.80000 	3.641 	4.37550 	0 	0 	125    	75.86574 	0.00354 	0.2967   	23.519  	-1.00000
02579 	0.97674 	99.23797 	0.00000 	0.00000 	5.50000 	3.639 	4.07462 	0 	0 	125    	75.87855 	0.00375 	0.2965   	22.629  	-1.00000
02580 	0.97111 	100.06383 	0.00000 	0.00000 	5.60000 	3.589 	4.19079 	0 	0 	125    	75.93196 	0.00444 	0.2936   	23.009  	-1.00000
02581 	0.97660 	99.27451 	0.00000 	0.00000 	6.00000 	3.623 	4.24398 	0 	0 	125    	75.89565 	0.00299 	0.2911   	24.990  	-1.00000
02582 	0.96436 	99.41336 	0.00000 	0.00000 	4.50000 	3.643 	4.57087 	0 	0 	125    	75.88312 	0.00493 	0.2967   	29.260  	-1.00000
02583 	0.94764 	100.37520 	0.00000 	0.00000 	4.40000 	3.595 	4.63921 	0 	0 	125    	75.90467 	0.00618 	0.2969   	31.568  	-1.00000
02584 	0.94483 	99.68874 	0.00000 	0.00000 	4.10000 	3.603 	4.02544 	0 	0 	125    	75.87297 	0.00431 	0.2956   	29.245  	0.77517
02585 	0.92915 	99.60337 	0.00000 	0.00000 	3.60000 	3.610 	4.04710 	0 	0 	125    	75.89943 	0.00292 	0.2996   	26.692  	-1.00000
02586 	0.90799 	100.41457 	0.00000 	0.00000 	3.60000 	3.537 	4.57908 	0 	0 	125    	75.94340 	0.00313 	0.3003   	28.682  	-1.00000
02587 	0.90681 	99.68765 	0.00000 	0.00000 	3.20000 	3.588 	4.65019 	0 	0 	125    	75.92994 	0.00187 	0.2928   	35.610  	-1.00000
02588 	0.90128 	99.61773 	0.00000 	0.00000 	3.80000 	3.607 	4.22284 	0 	0 	125    	75.96941 	0.00333 	0.2969   	40.748  	-1.00000
02589 	0.89101 	100.33669 	0.00000 	0.00000 	4.80000 	3.554 	4.11485 	0 	0 	125    	76.04490 	0.00292 	0.2969   	47.834  	-1.00000
02590 	0.88794 	99.39969 	0.00000 	0.00000 	4.70000 	3.586 	4.11968 	0 	0 	125    	76.02868 	0.00271 	0.2925   	53.156  	-1.00000
02591 	0.88493 	99.29140 	0.00000 	0.00000 	5.00000 	3.573 	4.28405 	0 	0 	125    	76.06236 	0.00250 	0.2907   	65.342  	-1.00000
02592 	0.88358 	100.17980 	0.00000 	0.00000 	5.00000 	3.531 	4.37083 	0 	0 	125    	76.13727 	0.00354 	0.2944   	60.194  	0.75752
02593 	0.89785 	99.50363 	0.00000 	0.00000 	3.70000 	3.591 	4.25967 	0 	0 	125    	76.12905 	0.00347 	0.2931   	63.052  	-1.00000
02594 	0.90893 	99.53482 	0.00000 	0.00000 	3.90000 	3.561 	4.21594 	0 	0 	125    	76.15831 	0.00243 	0.2927   	64.385  	-1.00000
02595 	0.91340 	100.25163 	0.00000 	0.00000 	4.10000 	3.503 	4.07759 	0 	0 	125    	76.19875 	0.00264 	0.2932   	61.840  	-1.00000
02596 	0.92945 	99.49031 	0.00000 	0.00000 	2.60000 	3.592 	3.98342 	0 	0 	125    	76.14780 	0.00250 	0.2883   	61.603  	-1.00000
02597 	0.94265 	99.51925 	0.00000 	0.00000 	3.00000 	3.576 	4.07007 	0 	0 	125    	76.13463 	0.00236 	0.2960   	67.275  	-1.00000
02598 	0.95397 	100.39359 	0.00000 	0.00000 	2.70000 	3.533 	4.06432 	0 	0 	125    	76.15102 	0.00368 	0.2996   	57.009  	-1.00000
02599 	0.97353 	99.58153 	0.00000 	0.00000 	4.50000 	3.544 	4.15898 	0 	0 	125    	76.05578 	0.00292 	0.3008   	60.616  	-1.00000
02600 	0.98808 	99.57625 	0.00000 	0.00000 	4.20000 	3.505 	4.06883 	0 	0 	125    	76.01518 	0.00382 	0.3047   	54.283  	0.69213
02601 	0.99088 	100.32095 	0.00000 	0.00000 	3.50000 	3.472 	4.39071 	0 	0 	125    	75.98700 	0.00458 	0.3030   	53.590  	-1.00000
02602 	1.00609 	99.37554 	0.00000 	0.00000 	3.70000 	3.490 	4.79853 	0 	0 	125    	75.87333 	0.00368 	0.2963   	52.912  	-1.00000
02603 	1.01132 	99.37132 	0.00000 	0.00000 	2.10000 	3.507 	4.48919 	0 	0 	125    	75.79393 	0.00618 	0.2965   	59.432  	-1.00000
02604 	1.01082 	100.29375 	0.00000 	0.00000 	1.40000 	3.497 	4.35430 	0 	0 	125    	75.76304 	0.00486 	0.2994   	62.412  	-1.00000
02605 	1.02450 	99.87645 	0.00000 	0.00000 	1.70000 	3.497 	4.27463 	0 	0 	125    	75.67205 	0.00326 	0.2917   	53.087  	-1.00000
02606 	1.01404 	100.31025 	0.00000 	0.00000 	1.60000 	3.472 	4.17155 	0 	0 	125    	75.62862 	0.00354 	0.2975   	58.884  	-1.00000
02607 	1.02459 	99.51961 	0.00000 	0.00000 	1.80000 	3.513 	4.07456 	0 	0 	125    	75.54990 	0.00347 	0.2968   	52.764  	-1.00000
02608 	1.02355 	99.54827 	0.00000 	0.00000 	2.20000 	3.504 	4.15726 	0 	0 	125    	75.53310 	0.00424 	0.2938   	59.913  	0.80237
02609 	1.00721 	100.21593 	0.00000 	0.00000 	2.00000 	3.506 	3.56473 	0 	0 	125    	75.54714 	0.00417 	0.2948   	60.637  	-1.00000
02610 	0.98372 	100.07688 	0.00000 	0.00000 	1.90000 	3.489 	3.95010 	0 	0 	125    	75.54725 	0.00326 	0.2952   	60.785  	-1.00000
02611 	0.98495 	99.13050 	0.00000 	0.00000 	1.70000 	3.516 	4.40090 	0 	0 	125    	75.51240 	0.00208 	0.2911   	50.838  	-1.00000
02612 	0.97517 	99.01799 	0.00000 	0.00000 	2.20000 	3.551 	4.74603 	0 	0 	125    	75.52622 	0.00243 	0.2939   	55.819  	-1.00000
02613 	0.95165 	99.75866 	0.00000 	0.00000 	1.80000 	3.493 	4.44576 	0 	0 	125    	75.58762 	0.00306 	0.2940   	60.235  	-1.00000
02614 	0.95783 	98.92193 	0.00000 	0.00000 	2.20000 	3.553 	3.70156 	0 	0 	125    	75.59126 	0.00250 	0.2938   	60.558  	-1.00000
02615 	0.95145 	98.73779 	0.00000 	0.00000 	1.60000 	3.585 	3.23480 	0 	0 	125    	75.59937 	0.00319 	0.2942   	63.517  	-1.00000
02616 	0.93632 	99.63441 	0.00000 	0.00000 	1.60000 	3.510 	2.96949 	0 	0 	125    	75.65188 	0.00521 	0.2964   	69.106  	0.75550
02617 	0.93728 	98.93348 	0.00000 	0.00000 	1.90000 	3.573 	2.79184 	0 	0 	125    	75.64111 	0.00444 	0.2955   	69.118  	-1.00000
02618 	0.93123 	99.07097 	0.00000 	0.00000 	1.00000 	3.588 	2.89872 	0 	0 	125    	75.67477 	0.00403 	0.2972   	67.167  	-1.00000
02619 	0.91546 	100.00825 	0.00000 	0.00000 	1.20000 	3.521 	3.29101 	0 	0 	125    	75.73874 	0.00618 	0.2952   	76.381  	-1.00000
02620 	0.91338 	99.34980 	0.00000 	0.00000 	0.90000 	3.535 	3.48455 	0 	0 	125    	75.70829 	0.00667 	0.2929   	66.116  	-1.00000
02621 	0.89895 	99.46321 	0.00000 	0.00000 	0.90000 	3.530 	4.00885 	0 	0 	125    	75.71652 	0.00562 	0.2905   	97.232  	-1.00000
02622 	0.88610 	100.41758 	0.00000 	0.00000 	1.10000 	3.495 	4.59278 	0 	0 	125    	75.77171 	0.00597 	0.2925   	106.449 	-1.00000
02623 	0.89750 	99.63617 	0.00000 	0.00000 	1.70000 	3.543 	4.84444 	0 	0 	125    	75.73595 	0.00604 	0.2877   	130.929 	-1.00000
